"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000093858.2",96.9778243654038,6.00015724413982,0.42103022034617,14.2511319952437,4.4107307892902e-46,2.84010965277659e-43
"ENSMUSG00002074895.1",41.476517024503,-6.65295790597443,0.469054085151954,-14.1837756381957,1.15463355422517e-45,7.3020263076579e-43
"ENSMUSG00000023828.4",174.354010498101,-3.66682608023835,0.258643561443298,-14.177140384924,1.26913723620605e-45,7.88535003863814e-43
"ENSMUSG00000117420.2",144.569507872994,-4.13746977507899,0.292018165521037,-14.168535603587,1.43460956479598e-45,8.7597754719396e-43
"ENSMUSG00000036751.8",31.6639081874448,-5.76302931767861,0.410636717642732,-14.0343741075113,9.60405810673524e-45,5.7648765737293e-42
"ENSMUSG00000024397.15",190.968566783837,-3.70323190381484,0.266640274057528,-13.8884942153032,7.43826372843227e-44,4.39043516570714e-41
"ENSMUSG00000068289.7",251.425249461383,-6.67959740228435,0.482010263948912,-13.8577908021318,1.14133190529897e-43,6.62627367642016e-41
"ENSMUSG00000086719.2",152.553930456709,-4.08011249208745,0.295355975843809,-13.814220214881,2.09207376639352e-43,1.19501278123914e-40
"ENSMUSG00000038879.9",51.473355111256,-4.20243737062206,0.304762220228386,-13.7892333487819,2.95887637860177e-43,1.66331122139971e-40
"ENSMUSG00000026249.11",572.555739005686,-4.58994920913136,0.333037722623498,-13.7820700098899,3.26766343024579e-43,1.80819219347117e-40
"ENSMUSG00000091996.9",47.2697663853234,-3.98913977837034,0.289918621277436,-13.7595155523072,4.46508814931313e-43,2.4327861047373e-40
"ENSMUSG00000040969.15",154.56682047762,-4.15189383203409,0.302102688916527,-13.743319686841,5.58548175030101e-43,2.9971187301047e-40
"ENSMUSG00000111174.2",64.9712844667352,-5.24831155720119,0.381942288947332,-13.7411114429513,5.75849342509546e-43,3.04383648730979e-40
"ENSMUSG00000103219.2",125.173466729768,-3.11971353656461,0.228866496836527,-13.6311499484913,2.61428111213578e-42,1.3615406703866e-39
"ENSMUSG00000085677.8",100.254338227864,6.79672627403518,0.498658574322842,13.6300198653254,2.65508025864275e-42,1.36274880231642e-39
"ENSMUSG00000000942.11",15.5147147448346,-5.78165723893399,0.42787663264862,-13.5124397963606,1.32070842314228e-41,6.68184125794056e-39
"ENSMUSG00000028104.15",50.0396293026227,5.70192907228896,0.423623964385741,13.4598831786035,2.69341706483095e-41,1.343484019028e-38
"ENSMUSG00000030154.11",23.4448721416145,-5.19782647876878,0.387163010281792,-13.4254211810824,4.29137558577782e-41,2.11082036625447e-38
"ENSMUSG00000004151.18",116.398151331032,-3.52130245833317,0.262350636925431,-13.4221227727914,4.4867448953984e-41,2.17668589685663e-38
"ENSMUSG00000044734.17",128.633756102141,5.27562015619643,0.39378127247569,13.3973363512916,6.26723371075941e-41,2.99937948468303e-38
"ENSMUSG00000025407.8",401.375567721658,-3.97372908576162,0.296795547429626,-13.3887759441669,7.03302778451171e-41,3.32099571984643e-38
"ENSMUSG00000056468.4",24.5309176161733,-3.78734778319647,0.28298667082427,-13.3834847138378,7.55218851041695e-41,3.51922047495284e-38
"ENSMUSG00000102414.2",191.577723145486,-6.47020754008477,0.483592337745764,-13.379466619023,7.97173720667232e-41,3.66648146979611e-38
"ENSMUSG00000079560.14",122.598001158005,-4.83404076697154,0.361471203206387,-13.3732389304923,8.66824810316784e-41,3.93571803299601e-38
"ENSMUSG00000043843.18",61.2363892594915,-4.88153930388153,0.367694726631855,-13.2760655791755,3.18704953852325e-40,1.42872606844052e-37
"ENSMUSG00000017405.15",410.062398868694,-3.77755962571394,0.28526619959119,-13.2422264927548,5.00429658214976e-40,2.21533954321042e-37
"ENSMUSG00000022589.9",199.069102846147,3.58849262096566,0.271507887676338,13.2169000749012,7.00936710629892e-40,3.06465106258736e-37
"ENSMUSG00000032827.16",112.248433428176,-4.44664735962259,0.336878975655357,-13.1995395407867,8.82729727267943e-40,3.81242357209685e-37
"ENSMUSG00000086032.2",36.433321842272,-5.51587092435779,0.419381302631245,-13.1524006667693,1.64855929455975e-39,7.03418402612453e-37
"ENSMUSG00000086547.2",81.4596531632035,-5.32661952302949,0.405341830258828,-13.1410555866593,1.91536017382614e-39,8.075295304292e-37
"ENSMUSG00000000938.12",44.2456523158848,-5.35688723156456,0.408414520913993,-13.1162996349306,2.65589836128867e-39,1.10657224076516e-36
"ENSMUSG00000032554.16",238.04518561603,-5.78546608885839,0.442598911390563,-13.0715777648019,4.78623997132815e-39,1.97098475098356e-36
"ENSMUSG00000021013.17",31.5144170437138,-3.83219495903644,0.294650872754811,-13.0058836181536,1.13281888613314e-38,4.61135412096611e-36
"ENSMUSG00000062554.8",521.97654323139,-4.66001076597439,0.358944690311133,-12.9825315480641,1.5371456060626e-38,6.18613768621671e-36
"ENSMUSG00000103580.2",14.275180802723,-5.57579429166089,0.430249620543513,-12.9594403467858,2.07757739681523e-38,8.26712398968668e-36
"ENSMUSG00000042680.9",37.5381988699663,-4.98413255077149,0.386184032941035,-12.9061072587962,4.15795447978027e-38,1.63615508779354e-35
"ENSMUSG00000028463.15",449.286272948708,-3.93927628188208,0.305304960232404,-12.9027588640663,4.34266765782339e-38,1.69006126485511e-35
"ENSMUSG00000015619.11",132.678116014227,-4.75600702818814,0.369465242196357,-12.8726778192047,6.4139265673939e-38,2.46901314548103e-35
"ENSMUSG00000031682.6",34.8833694862134,-6.64301719240485,0.516141553582007,-12.8705335703016,6.59450161686687e-38,2.51122876087463e-35
"ENSMUSG00000059371.5",188.934522618828,-3.07945494401975,0.239814850142442,-12.8409685313093,9.66575980461073e-38,3.64162642000307e-35
"ENSMUSG00000110656.2",45.5628482387935,5.79816740393254,0.452688641484132,12.808290009052,1.47345883799213e-37,5.49289944710434e-35
"ENSMUSG00000056821.14",51.7901601686924,3.66344179612621,0.286239372483945,12.7985251097198,1.6709464797717e-37,6.1642259980328e-35
"ENSMUSG00000023911.13",50.7679780674177,-3.85409449189662,0.302035419343592,-12.7604057175568,2.72776633038066e-37,9.95915923612693e-35
"ENSMUSG00000063888.8",47.115509935664,4.61728416146182,0.361870122776885,12.7595064384706,2.75943922108652e-37,9.97199387905911e-35
"ENSMUSG00000026655.16",473.075397023119,-4.08809744538517,0.321917634830532,-12.6992031596445,5.97348143270167e-37,2.13687722160737e-34
"ENSMUSG00000106550.2",32.8728865369127,-6.81096651685718,0.536525366038229,-12.6945843532995,6.33654584661595e-37,2.24408771157904e-34
"ENSMUSG00000026036.18",277.442874164729,2.17166902406451,0.171474074090723,12.6647076858717,9.27652670425601e-37,3.25275438842799e-34
"ENSMUSG00000114038.2",97.0117315674837,-5.51148739099994,0.43760572511428,-12.5946418766816,2.25983260185209e-36,7.84627172495999e-34
"ENSMUSG00000093861.3",59.5213023295709,-7.00626094185876,0.557094511574728,-12.5764314605332,2.84598097398409e-36,9.78547730035404e-34
"ENSMUSG00000116768.2",66.7477995243005,2.95172033809959,0.23502502918041,12.5591744351355,3.54007163422054e-36,1.20549650890308e-33
"ENSMUSG00000036103.10",232.709044184639,-3.39773784652846,0.273010334428836,-12.4454550544281,1.48038243560612e-35,4.99311847209435e-33
"ENSMUSG00000025783.3",14.6741715226008,-5.07273256305416,0.40769533325482,-12.4424592318882,1.53697788466176e-35,5.13510111182039e-33
"ENSMUSG00000028218.20",585.98787677317,4.42900419710612,0.35675331754099,12.4147526577584,2.17357538778484e-35,7.19412825779441e-33
"ENSMUSG00000118619.2",26.2056162412632,-5.94018207949269,0.4786521873057,-12.4102265424285,2.30001091943306e-35,7.54211913997423e-33
"ENSMUSG00000048540.9",49.7183241043773,-3.83528282591892,0.309666446913366,-12.3852062893721,3.14275738471337e-35,1.02110782366627e-32
"ENSMUSG00000026192.14",6159.45176404628,-5.95269550883087,0.481254115535031,-12.3691316430884,3.8394974375171e-35,1.23614365226971e-32
"ENSMUSG00000029007.9",142.767611442918,-4.82290557835567,0.390362033344323,-12.3549555704398,4.58009121330552e-35,1.46129666954248e-32
"ENSMUSG00000046958.11",252.124584224728,-4.0955155204401,0.332213447921473,-12.327964283397,6.40443055453785e-35,2.02511525079427e-32
"ENSMUSG00000075128.8",21.3218592408768,-5.68626322963818,0.461941800627839,-12.3094797264716,8.05406968378341e-35,2.52420245886008e-32
"ENSMUSG00000046480.7",26.0520066603148,-3.39631978775675,0.276051392710442,-12.3032155513131,8.70388207010031e-35,2.70392967993511e-32
"ENSMUSG00000024308.16",179.131092805161,-3.60885180169679,0.294485348778747,-12.254775379023,1.58387598257707e-34,4.87764938460583e-32
"ENSMUSG00000086209.2",185.851824177802,3.82794915196704,0.312728661134807,12.2404807352049,1.88910381804641e-34,5.76746652725118e-32
"ENSMUSG00000106527.2",19.9725555230658,-3.63361275861797,0.298259595697112,-12.1827187156385,3.84255649942047e-34,1.16311229424766e-31
"ENSMUSG00000020732.14",91.3352497243933,2.89293205534305,0.238472527018579,12.1310915412812,7.22795167154947e-34,2.16930430888072e-31
"ENSMUSG00000109419.2",55.7323587784696,-4.76336684896686,0.394503498826206,-12.0743335943525,1.44328743909924e-33,4.29529618955458e-31
"ENSMUSG00000108084.2",461.124785185297,-4.1345925359481,0.342502960961112,-12.0716986631177,1.49025966339713e-33,4.39812883160079e-31
"ENSMUSG00000022270.17",347.10656680679,-2.48294602778193,0.205952252655085,-12.05593041966,1.80482788974043e-33,5.2824776624097e-31
"ENSMUSG00000014633.16",106.905984121192,-4.75575265817432,0.396833172345231,-11.9842618752572,4.29654247723159e-33,1.24722993304227e-30
"ENSMUSG00000007036.16",25.0452367844753,-4.92886051118759,0.411867901973341,-11.9670906316623,5.284945937291e-33,1.52167772657854e-30
"ENSMUSG00000062157.7",51.3910562249733,-3.11800605445451,0.260877324771729,-11.9520010303034,6.33805433047933e-33,1.81017898478972e-30
"ENSMUSG00000113595.2",14.0811241483073,5.71217103375032,0.478611536211473,11.9348795454575,7.78715345939462e-33,2.20625631811568e-30
"ENSMUSG00000038651.16",85.5911114549224,-2.60632180388585,0.218682435775608,-11.9182951051461,9.50333514727618e-33,2.67111598603798e-30
"ENSMUSG00000048280.19",1074.4396948751,-3.21136608715376,0.270802000473148,-11.8587236488018,1.93908431903671e-32,5.40729694162876e-30
"ENSMUSG00000079852.5",87.7053247358075,7.79819265883589,0.657706641268042,11.8566427180987,1.98787048650375e-32,5.45739792864575e-30
"ENSMUSG00000037022.4",64.2590675131429,-5.16569389277313,0.435667581871466,-11.8569618390775,1.98031051761932e-32,5.45739792864575e-30
"ENSMUSG00000094501.4",12.7920959831669,7.21006626283887,0.608853951965905,11.8420291755659,2.36656855850069e-32,6.44707888456168e-30
"ENSMUSG00000085188.2",35.0580507975426,-3.7008131084675,0.31253942315626,-11.8411081427549,2.39270427354487e-32,6.46852075172455e-30
"ENSMUSG00000032091.16",43.8786609307063,-3.87918559387228,0.328848968036487,-11.7962529030709,4.08081516211258e-32,1.09486415883498e-29
"ENSMUSG00000112886.2",9.8529077192417,6.13253860850441,0.521892990032014,11.7505671193787,7.0146483275935e-32,1.86784789865958e-29
"ENSMUSG00000039097.6",293.459010674227,-3.36411422981594,0.287037770751021,-11.7201099388903,1.00541436569439e-31,2.65722013142289e-29
"ENSMUSG00000074088.7",204.354918287216,-4.9812258875751,0.426443969741719,-11.6808449433393,1.59700097226944e-31,4.18946588392016e-29
"ENSMUSG00000023064.5",28.0260448362298,-4.75958793725968,0.407550763345359,-11.6785155748228,1.64136854574638e-31,4.27419610644176e-29
"ENSMUSG00000038611.18",159.909359684577,-4.22295301588593,0.36285545476558,-11.6381136356738,2.63785261681658e-31,6.81894528646418e-29
"ENSMUSG00000100416.2",24.0053184223253,-5.87181919592398,0.504876906756244,-11.6301995938961,2.89420056036842e-31,7.42739948155418e-29
"ENSMUSG00000042607.16",38.7649894103005,-3.49491264764948,0.301108276015848,-11.6068302535316,3.80459137104579e-31,9.69349664788393e-29
"ENSMUSG00000115317.2",12.9415995112995,-4.20030517649102,0.363079793116247,-11.5685456919554,5.94823523446248e-31,1.50469107734635e-28
"ENSMUSG00000009145.7",113.180740364047,-3.90574907446847,0.338013216986275,-11.5550187927328,6.96322495402380e-31,1.74895469323938e-28
"ENSMUSG00000051074.5",416.517893492497,-4.90402818216065,0.424605618543108,-11.5496073721002,7.41584409128039e-31,1.84952196121616e-28
"ENSMUSG00000104605.2",16.7569550479823,4.86494228005159,0.422060900353035,11.5266357911436,9.68549866050087e-31,2.3986848605709e-28
"ENSMUSG00000034377.11",138.051519579131,2.83897462335939,0.246625287867433,11.5112876214276,1.15737294002994e-30,2.84641407438614e-28
"ENSMUSG00000034659.15",566.58599916063,-3.91640488821997,0.340293519658491,-11.5089023503896,1.18983143109071e-30,2.90606069876396e-28
"ENSMUSG00000036667.15",82.9963058501432,-4.17632602606825,0.363578287853463,-11.486731099167,1.53823060850059e-30,3.73126280822248e-28
"ENSMUSG00000105058.2",8.533258561551,6.2815558613748,0.547511434164983,11.4729217864735,1.80461384788715e-30,4.34764621924648e-28
"ENSMUSG00000028470.11",183.689180330717,-3.08718043197603,0.269157418294735,-11.4697950795303,1.87101821601642e-30,4.47716960271766e-28
"ENSMUSG00000073910.11",102.415158323922,-4.50342266361969,0.395050001654661,-11.399626995968,4.19914321528877e-30,9.98071523284911e-28
"ENSMUSG00000038179.14",957.547264261122,-2.63839154828794,0.231643344111407,-11.3898871491815,4.69597507847104e-30,1.10871971602701e-27
"ENSMUSG00000059277.13",1726.317742171,-6.200404338294,0.545385838947458,-11.3688399945627,5.977671239917e-30,1.40198163550769e-27
"ENSMUSG00000026193.16",3645.48305188752,-5.88824125803888,0.518164210700548,-11.3636587329682,6.3431254901843e-30,1.47790650812419e-27
"ENSMUSG00000107280.2",29.4350150827026,-3.04592320424294,0.268804736131721,-11.3313598862721,9.17687603073435e-30,2.12417689299645e-27
"ENSMUSG00000082084.2",9.87461429456599,6.55488121866651,0.578656883656784,11.3277512180333,9.56284417267778e-30,2.19914367776223e-27
"ENSMUSG00000038668.15",84.661967553406,-2.88523762360146,0.255125346028734,-11.3090983256384,1.1829894771323e-29,2.70294015049294e-27
"ENSMUSG00000110862.2",291.223570339018,-3.85580098181725,0.341540066241229,-11.2894543362122,1.47952316155885e-29,3.3588021004235e-27
"ENSMUSG00000068264.12",18.9277402691823,-3.08247778578778,0.274228837480813,-11.24053113489,2.57826426365562e-29,5.81587445206138e-27
"ENSMUSG00000005800.4",60.9532455627301,-3.61036391032327,0.321269951594831,-11.2377889447827,2.65960226415566e-29,5.96138064462484e-27
"ENSMUSG00000059970.8",40.2121497611252,4.0005334752521,0.356755565342045,11.2136540082186,3.49462400415517e-29,7.7837804469909e-27
"ENSMUSG00000063558.5",38.1795033615191,-2.92895599640635,0.26129695754607,-11.2093000389793,3.67084770405179e-29,8.12519196493713e-27
"ENSMUSG00000059964.10",36.3037668446126,5.18254237805134,0.4627489055688,11.1994697679103,4.1018113389289e-29,9.02271109119049e-27
"ENSMUSG00000024518.5",33.1746762662243,-4.66229914745559,0.416465184304661,-11.194931348799,4.31736538043455e-29,9.43824042889442e-27
"ENSMUSG00000026072.13",67.6112494345549,-2.89282602151116,0.258917890491748,-11.1727544821912,5.54346841322367e-29,1.20442904205102e-26
"ENSMUSG00000063188.5",9.09488843564311,-5.29647196663549,0.474440483536918,-11.1636172511053,6.14397663869902e-29,1.3267617845093e-26
"ENSMUSG00000029082.18",49.7144952566327,-4.52916932075508,0.406186263815865,-11.1504738693189,7.12260356783256e-29,1.52876972942297e-26
"ENSMUSG00000116623.2",20.0730937264832,4.24561432177978,0.381354673901593,11.132980955349,8.66871277632213e-29,1.84941242755089e-26
"ENSMUSG00000022220.15",80.5613204790167,-3.15918368012531,0.285031425476433,-11.0836328830924,1.50633862689745e-28,3.19443008811814e-26
"ENSMUSG00000024972.17",234.877215208139,-3.36670756845669,0.304049248409855,-11.0729021237981,1.69810620255148e-28,3.57966852162861e-26
"ENSMUSG00000109793.2",16.1306681411628,-5.28334861182191,0.479072206261708,-11.0282929019174,2.79112697638526e-28,5.84897999222982e-26
"ENSMUSG00000073489.7",88.3262264526983,4.76885222099775,0.434305957553943,10.9803978924361,4.74827773770993e-28,9.89177976947043e-26
"ENSMUSG00000038700.5",16.2399449511087,5.62341396001375,0.513706154541575,10.9467521661912,6.88730059060216e-28,1.42639620126418e-25
"ENSMUSG00000099241.3",24.9238581600605,-5.10441292803067,0.467104093882281,-10.9277846092205,8.48957418899826e-28,1.73790907458597e-25
"ENSMUSG00000041354.17",209.514037176979,-3.35472705144502,0.306982773204342,-10.9280628890923,8.46358436800448e-28,1.73790907458597e-25
"ENSMUSG00000030352.16",37.0110528993169,-3.88936997705132,0.356385884313451,-10.9133670783395,9.95012919885901e-28,2.02519439987122e-25
"ENSMUSG00000043144.7",29.199076574875,5.74175706582801,0.526784364133397,10.8996345692106,1.15721105335345e-27,2.34186454025784e-25
"ENSMUSG00000067297.6",50.7928401947166,4.33390401253404,0.397679829207617,10.8979729275417,1.1785357145685e-27,2.37146831428655e-25
"ENSMUSG00000034926.4",160.451942384201,3.6831639485523,0.338112855329671,10.8932975794756,1.24065044667349e-27,2.4823522920306e-25
"ENSMUSG00000026478.15",665.062300273079,-3.05293247901795,0.281174170771032,-10.8577984622351,1.83110439364756e-27,3.64317764612519e-25
"ENSMUSG00000018906.15",61.2199709525764,3.03814628879055,0.279838137044875,10.8567985796137,1.85125890305593e-27,3.6627002263534e-25
"ENSMUSG00000099160.3",17.3239213486051,-4.29846742434717,0.396980724978268,-10.8278995776999,2.5391282561648e-27,4.99573484400424e-25
"ENSMUSG00000081124.2",16.1284604918876,-3.85602304059223,0.356664712683973,-10.8113387825078,3.04197763348384e-27,5.9520241928083e-25
"ENSMUSG00000043953.13",65.5960130625172,-5.65293741740278,0.522908733983303,-10.8105622454248,3.06783958101136e-27,5.96964498689655e-25
"ENSMUSG00000021913.9",70.7619779008217,-3.97736498800659,0.367948580821199,-10.8095674105599,3.10129057904286e-27,6.0017598828854e-25
"ENSMUSG00000040345.11",46.8273997506428,-3.54443577875485,0.328345389135183,-10.7948395075393,3.64098094699761e-27,7.00789892597394e-25
"ENSMUSG00000114141.2",10.4757045261794,-4.45509962294386,0.414809340274099,-10.740114048541,6.59628502245071e-27,1.26274288686536e-24
"ENSMUSG00000022636.14",68.6253110889142,-2.81108962944395,0.261891583672517,-10.7337914033888,7.06371859288935e-27,1.34495480627514e-24
"ENSMUSG00000022557.12",249.486936430728,-2.39396431946219,0.223050851500697,-10.7328185629218,7.13849912318092e-27,1.35192484731258e-24
"ENSMUSG00000033597.10",33399.9993559692,3.21747440019623,0.299923953165579,10.7276340093449,7.55046464062252e-27,1.42233885770025e-24
"ENSMUSG00000058427.11",143.23468761027,5.05060051324423,0.471035813788371,10.7223280383376,7.99648460892756e-27,1.49838890172047e-24
"ENSMUSG00000001901.16",41.4784545623795,-4.2841962867428,0.399623329876321,-10.7205860280197,8.14853924596125e-27,1.51884482839851e-24
"ENSMUSG00000083064.2",9.43516599836163,-4.10967280643273,0.383568452728006,-10.7143139046082,8.72014005387973e-27,1.61687832465e-24
"ENSMUSG00000027162.8",16.0156488269168,-4.44430880761433,0.415039651043047,-10.708154742433,9.32009604784919e-27,1.71912084132593e-24
"ENSMUSG00000087163.2",50.3387828694475,3.94756784540892,0.369271891973036,10.6901389767764,1.13201225255739e-26,2.07721315670052e-24
"ENSMUSG00000061544.14",75.2386544926778,-2.03565311194568,0.191506843572861,-10.6296624912581,2.16895979618936e-26,3.95946964855909e-24
"ENSMUSG00000097150.2",5.55246069155797,5.33927756827801,0.503636623861977,10.6014481777267,2.93401246097992e-26,5.32861801567199e-24
"ENSMUSG00000015536.15",68.010890917677,-2.77102829790609,0.261774138961042,-10.5855693343279,3.47660735408144e-26,6.28183925738746e-24
"ENSMUSG00000028747.11",31.2509927494772,4.44577913707083,0.42014273769478,10.5815922499666,3.62740698574054e-26,6.52104661928941e-24
"ENSMUSG00000039963.21",47.8631324633866,-4.52546675961351,0.427916403977141,-10.5755860667012,3.86751837909339e-26,6.9175840098784e-24
"ENSMUSG00000062995.13",63.4069093446848,-3.87362300072381,0.368058835653749,-10.5244668120613,6.66376454220394e-26,1.18591568473443e-23
"ENSMUSG00000020098.8",7.71541068159982,5.07826026432539,0.482994403689571,10.5141182289749,7.43732386850778e-26,1.31696412401602e-23
"ENSMUSG00000022237.18",194.167912872448,2.83468352516664,0.269814569358394,10.5060432129643,8.10219611774333e-26,1.42755858462627e-23
"ENSMUSG00000034341.18",35.9279845850859,-3.06194912305879,0.291552896825178,-10.5022078545658,8.43830136571723e-26,1.47346983687867e-23
"ENSMUSG00000022111.10",31.9108259045476,-3.71931867626317,0.354149253962649,-10.5021220139445,8.44597986407937e-26,1.47346983687867e-23
"ENSMUSG00000002020.16",152.060522586126,-4.63045583115931,0.441264013953805,-10.4936176183269,9.24205849128571e-26,1.60444853661217e-23
"ENSMUSG00000106799.2",42.905704539271,5.30668055823343,0.505981550796957,10.4878933824267,9.819324708707e-26,1.69634821736029e-23
"ENSMUSG00000033420.13",70.1374221132082,-3.76722875877619,0.359274781931697,-10.4856476107816,1.00554388694997e-25,1.72041272370656e-23
"ENSMUSG00000031508.15",51.0198975383004,-2.87954739382104,0.274618066544756,-10.4856444080737,1.00557795794793e-25,1.72041272370656e-23
"ENSMUSG00000041449.17",23.3342287872998,-3.84563375729294,0.367557310215681,-10.4626779291543,1.28180786549558e-25,2.18246276714068e-23
"ENSMUSG00000034621.15",126.945252091524,3.90156730290544,0.373083196385866,10.4576334198397,1.35190086615584e-25,2.29079278348848e-23
"ENSMUSG00000091816.2",93.9499290082856,-4.22406147199859,0.404591773170613,-10.4403049001625,1.62288615261738e-25,2.73688157594973e-23
"ENSMUSG00000027509.12",22.2995766572947,5.90823304171529,0.566093184176887,10.4368559927214,1.68292345706382e-25,2.82467934748414e-23
"ENSMUSG00000020733.4",20.0064781970143,4.58525588278848,0.439361121941014,10.4361893982146,1.69477859826416e-25,2.83115962535496e-23
"ENSMUSG00000043263.14",188.936092737467,2.87565056335725,0.276323651192574,10.406820230358,2.30802345854528e-25,3.83749534198972e-23
"ENSMUSG00000025511.16",19.8305851016307,-4.39880918349594,0.42292220521252,-10.400988950877,2.4537320947655e-25,4.04181033191257e-23
"ENSMUSG00000078249.6",52.1807945757895,-4.41958788616777,0.42490246262889,-10.4014174425434,2.44272171070364e-25,4.04181033191257e-23
"ENSMUSG00000022231.11",67.9818943381886,-3.65052601820778,0.351605546946495,-10.3824471767031,2.98035890421168e-25,4.88654678669706e-23
"ENSMUSG00000048489.13",26.7723354951635,-3.80343246769586,0.36719889978609,-10.3579625916949,3.85076930867523e-25,6.28456198464209e-23
"ENSMUSG00000042622.15",79.2401330077899,-2.20634656547098,0.213075951066162,-10.3547423086986,3.98257556506406e-25,6.46985842370384e-23
"ENSMUSG00000054226.14",12.8413525764329,-3.67959443178547,0.355490200775598,-10.3507619162425,4.15168538662096e-25,6.7137871217891e-23
"ENSMUSG00000025786.18",35.7683169788932,-3.23541247928756,0.312804830833803,-10.3432305398332,4.49136367727584e-25,7.230074755942e-23
"ENSMUSG00000031765.9",31.3864755571994,-5.16566028964909,0.500525037713639,-10.3204832933942,5.69358376897605e-25,9.12390358272791e-23
"ENSMUSG00000091119.3",40.5572734233032,-2.83731344216377,0.275327232492246,-10.3052408455225,6.67243313995438e-25,1.06443342185353e-22
"ENSMUSG00000031131.12",200.053812220526,5.66596219737485,0.550363175950052,10.2949514883406,7.42569963124201e-25,1.17928767910509e-22
"ENSMUSG00000002342.18",141.639162129056,3.87105729252735,0.376529482904394,10.2808876018621,8.59325315844371e-25,1.35861634199234e-22
"ENSMUSG00000116127.2",58.3692516562653,-3.06095524098021,0.298398067749923,-10.2579593227979,1.08985504919059e-24,1.71543184742599e-22
"ENSMUSG00000063646.19",60.9354504306201,5.53986490224839,0.542092451414378,10.2194097847965,1.6232620367317e-24,2.54370907216165e-22
"ENSMUSG00000020463.16",804.605245643799,2.73878099516125,0.26828447076738,10.2084961806677,1.81658379298843e-24,2.83411079421521e-22
"ENSMUSG00000037924.7",11.086260076012,-3.77943693648239,0.370558826470726,-10.1992900087645,1.99727182806089e-24,3.102341306613e-22
"ENSMUSG00000022346.18",19.140409438412,4.37992748352579,0.430686604686554,10.1696394451678,2.70909607781968e-24,4.18963482951895e-22
"ENSMUSG00000018569.13",44.1758815189286,-3.95916250307683,0.389586493442597,-10.162473724619,2.91582848124583e-24,4.48974198536179e-22
"ENSMUSG00000031897.10",63.3645427858757,-4.52060957933469,0.445607140035443,-10.1448320127346,3.49379000112125e-24,5.35638843678394e-22
"ENSMUSG00000094822.3",32.5672655594158,5.16563209717091,0.509807540638674,10.132514106597,3.96325916540631e-24,6.04994928202002e-22
"ENSMUSG00000030917.14",22.5539779502612,4.42785698189327,0.437134182476675,10.1292856047229,4.09631213145774e-24,6.22621863242814e-22
"ENSMUSG00000043542.13",11.1492640036872,-3.13792468161172,0.309855486003457,-10.1270586559074,4.1906581359364e-24,6.34239990958066e-22
"ENSMUSG00000033739.9",81.3191842098043,3.152270140804,0.313545720829945,10.0536219485313,8.85516321517034e-24,1.33449193729897e-21
"ENSMUSG00000096971.3",59.8374569102148,-2.02907626730943,0.202409002876933,-10.0246344701532,1.18798361116403e-23,1.78273049107518e-21
"ENSMUSG00000026275.14",51.8853030239012,-3.47926613530098,0.347146147660349,-10.0224823428118,1.21414488534717e-23,1.81430131285106e-21
"ENSMUSG00000056569.12",16.8185311072283,3.17241632950016,0.317389703825076,9.99533472972579,1.59746615936032e-23,2.37706991738428e-21
"ENSMUSG00000091055.3",21.8583012239944,4.33475424138656,0.433731724770287,9.99409080274756,1.61764841562936e-23,2.3970300685989e-21
"ENSMUSG00000021799.10",806.510409676351,2.83932584171809,0.284405996678091,9.98335434161685,1.80267441830848e-23,2.66007143851645e-21
"ENSMUSG00000021364.17",39.1157307353877,-3.499370163456,0.352033263844209,-9.94045314139586,2.77561624737529e-23,4.07877383405792e-21
"ENSMUSG00000028476.14",55.1596907436203,-3.34340173452006,0.336699522519087,-9.92992716326326,3.08480793748167e-23,4.51439971512039e-21
"ENSMUSG00000054362.10",44.466325179995,5.18340019295755,0.522369460051778,9.92286224474869,3.31121944904307e-23,4.82579575258685e-21
"ENSMUSG00000001804.10",32.0049854969669,-4.10188407177287,0.413817735134213,-9.91229646173214,3.68086672874539e-23,5.34253668846386e-21
"ENSMUSG00000036687.14",25.5907044474176,-3.59320446335391,0.363425054950792,-9.88705763239256,4.73747556559563e-23,6.84806927165589e-21
"ENSMUSG00000055737.13",50.5597607415647,-2.58266141698466,0.261277325661673,-9.8847514243503,4.84783445501779e-23,6.97910801725427e-21
"ENSMUSG00000038578.16",105.279850261613,-2.51423225553007,0.254528635885114,-9.87799367559144,5.18608191018325e-23,7.435833637617e-21
"ENSMUSG00000010136.15",10.6329991023132,-2.57846018019148,0.26107515529581,-9.87631388084391,5.27372435156192e-23,7.5310059641357e-21
"ENSMUSG00000097160.3",18.2450018867591,-2.41422757390844,0.244581203314193,-9.87086309656874,5.56833949646399e-23,7.91978888623584e-21
"ENSMUSG00000028717.13",31.6025010506845,-3.51475890315297,0.356289011369338,-9.86490964075644,5.90876260399413e-23,8.37035310481808e-21
"ENSMUSG00000083618.2",11.9143989116655,-4.43098932534099,0.451501846127877,-9.81388971793046,9.81120554047283e-23,1.3843181044456e-20
"ENSMUSG00000092460.2",26.3890913460683,-2.19969447391408,0.225388326062177,-9.75957589439328,1.678556893244e-22,2.35897191961255e-20
"ENSMUSG00000032899.15",116.051251873879,-2.81168226643806,0.28811190098837,-9.7589938381322,1.68821766276635e-22,2.36317108801859e-20
